,Unnamed: 0,Question,Name,Profile,Price,Ram/Storage,OS,Display,DailyUse,Camera,Battery,resp.id,choice
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,8,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,8,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,8,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,8,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,8,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,8,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,9,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,9,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,9,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,9,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,9,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,9,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,9,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,9,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,9,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,9,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,9,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,9,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,9,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,9,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,9,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,9,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,9,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,9,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,9,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,9,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,9,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,9,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,9,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,9,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,9,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,9,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,9,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,9,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,9,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,9,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,9,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,9,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,9,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,9,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,9,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,9,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,9,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,9,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,9,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,10,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,10,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,10,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,10,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,10,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,10,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,10,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,10,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,10,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,10,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,10,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,10,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,10,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,10,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,10,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,10,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,10,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,10,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,10,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,10,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,10,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,10,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,10,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,10,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,10,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,10,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,10,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,10,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,10,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,10,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,10,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,10,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,10,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,10,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,10,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,10,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,10,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,10,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,10,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,11,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,11,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,11,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,11,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,11,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,11,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,11,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,11,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,11,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,11,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,11,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,11,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,11,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,11,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,11,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,11,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,11,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,11,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,11,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,11,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,11,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,11,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,11,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,11,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,11,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,11,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,11,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,11,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,11,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,11,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,11,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,11,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,11,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,11,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,11,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,11,1
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,11,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,11,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,11,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,12,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,12,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,12,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,12,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,12,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,12,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,12,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,12,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,12,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,12,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,12,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,12,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,12,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,12,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,12,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,12,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,12,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,12,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,12,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,12,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,12,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,12,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,12,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,12,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,12,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,12,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,12,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,12,0
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,12,1
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,12,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,12,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,12,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,12,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,12,1
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,12,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,12,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,12,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,12,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,12,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,13,0
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,13,1
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,13,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,13,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,13,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,13,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,13,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,13,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,13,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,13,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,13,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,13,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,13,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,13,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,13,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,13,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,13,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,13,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,13,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,13,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,13,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,13,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,13,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,13,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,13,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,13,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,13,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,13,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,13,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,13,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,13,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,13,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,13,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,13,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,13,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,13,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,13,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,13,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,13,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,14,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,14,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,14,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,14,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,14,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,14,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,14,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,14,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,14,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,14,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,14,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,14,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,14,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,14,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,14,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,14,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,14,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,14,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,14,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,14,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,14,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,14,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,14,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,14,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,14,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,14,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,14,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,14,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,14,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,14,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,14,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,14,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,14,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,14,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,14,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,14,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,14,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,14,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,14,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,15,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,15,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,15,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,15,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,15,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,15,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,15,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,15,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,15,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,15,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,15,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,15,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,15,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,15,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,15,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,15,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,15,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,15,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,15,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,15,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,15,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,15,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,15,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,15,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,15,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,15,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,15,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,15,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,15,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,15,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,15,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,15,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,15,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,15,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,15,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,15,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,15,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,15,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,15,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,16,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,16,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,16,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,16,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,16,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,16,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,16,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,16,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,16,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,16,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,16,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,16,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,16,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,16,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,16,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,16,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,16,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,16,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,16,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,16,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,16,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,16,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,16,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,16,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,16,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,16,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,16,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,16,1
